tree_id,tweet_id,user_id,text,retweet_count,favorite_count
44_97,387036737756614656,952623056,"probably . but , what do we expect ? certainly not have an overgrown government like this to handle things the right way,canwe ?",0,0
44_98,387036856367718400,1932257412,democrats are in so much trouble even bill clinton can not help them anymore . bill claimed president needs four more years .,0,0
44_99,387041936906801152,88102596,president stompy foot and spitehouse need to stop ! that's innocent children ! ! ambers law was for the kids safety . smh,0,0
44_100,387043491974356992,19840720,"govt sweat shops probably will become obama's end game to keep obamacare active during bankruptcy of usa , human rights evils",0,0
44_101,387045368829313025,489871319,wow first osama now the amberalert system . what else will kill before january 2017 ? spitehouse,1,0
44_102,387048980099518466,21832240,why are u surprised ? ! it's called shutdown for a reason u moron ! tell ur gop goons to stop playing with peoples lives !,0,0
44_103,387051264749469696,992013948,"as a father , how is this not priority number one . am i living in america or somewhere else ? ?",0,0
44_104,387052892240486400,33530715,don't worry <url> is still up ! ! ! 👍,0,0
44_105,387055744463298560,1939713913,us peasants must suffer .,0,0
44_106,387064883956576257,1942681448,"well , heck . we're from the government and we've got our priorities . eating your vegetables is important .",0,0
44_107,387067131751190528,17027353,well at least obama will get to play golf .,0,0
44_108,387068147888427008,33235578,"if the national parks are closed , shouldn't they have no personnel working at them ?",0,0
44_109,387068227035365376,60705407,go to website . delete word ' unavailable ' in <url> hit enter.....site is fully functioning just not amber alerts ! ! ! !,0,0
44_110,387073482657656832,1109685884,shameonobama <url> time2gobho makedclisten impeachobama <url>,0,0
44_111,387077850475425793,26937959,can we say desperate ! ? and s-a-d !,0,0
44_112,387079448895303681,1301805978,so did <url> and <url>,0,0
44_113,387085444145377280,15419731,"gee , it ’ s almost as if the government actually does stuff when it ’ s operational .",0,0
44_114,387096991840235520,7217902,not really . just the doj website explaining how system works is down .,0,0
44_115,387127207325229056,534799418,let's see : no protection for the abducted ; the unborn ; the elderly ; the producers ; no compromise . = gop hold the line,0,0
44_116,387148917202100224,32860524,pretty sick isnt it,0,0
44_117,387177225965293568,589263019,"yet obama and family are still in residence on fed property with electricity , tv , computers etc . elitist dem slobs .",0,0
44_118,387183701408227328,239366593,but michelle obama's ' get moving ' site is open for business ! ? ! ? !,0,0
44_119,387206145296703489,29580631,eliminate the word ' unavailable ' in the <url> when visiting <url> and watch what happens .,0,0
44_120,387211673670385665,115983717,this government is out of control and i don't see a distinction between these actions to ' punish ' us and that of dictators,0,0
44_121,387222897283960832,14551462,"just the website is down , not the service . the alerts are posted on the state level . twist things much ? ? ?",0,0
44_122,387237938515279872,829710272,it cost more to block it than it would have to keep it running . spitehouse,0,0
44_123,387238723248607233,142113417,oh you freakin ' idiot . get your facts straight ; only the fed site was down !,0,0
44_124,387245586719576064,1684560672,now how do we catch them obama voters ?,0,0
44_125,387247238679769089,383391860,"i received an amberalert on my iphone last night at 5 : 44pm , fyi . tcot shutdownobamacare",0,0
44_126,387252581677809664,464148435,"it's what they say , not do that counts ; it's what they think we say and not what we say or do that counts ... liberalism .",0,0
44_127,387258815483084800,1691157554,don't worry though ... site is still running,0,0
44_128,387259675806564352,235194432,are you ever going to correct your faux outrage ? <url>,0,0
44_129,387341900773986304,119481835,amp ; flotus site : <url> didn't miss a beat . rt really ? amber alert website goes dark under government shutdown,0,0
44_130,387478500858290176,22066415,rt really ? amber alert website goes dark under government shutdown <url> /yes really michelle p2,0,0
44_131,387622225991315457,1480266361,"83 % open is not a shutdown,, , what a crock.. .",0,0
44_132,388802223750127618,31049392,"he should be on mt douchemore , which is closed due the shutdown .",0,0
45_0,387010299536355328,232901331,"as a former federal agent i find this story hard to believe , even for this white house . <url> spitehouse",97,20
45_1,387010759227498496,366686144,i think it has yet to be seen how low obama can go .,0,0
45_2,387010953268965376,16921339,"agreed . this is low . mt : i find this story hard to believe , even for this white house . <url> spitehouse ”",0,1
45_3,387011294580076545,48124610,"awful “ : as a former federal agent i find this story hard to believe , even for this white house . <url> spitehouse ”",0,0
45_4,387012897995763713,264972111,sick . he must be spending a lot if time trying to find the next thing to close to hurt the most americans,0,0
45_5,387012976013635584,1305789096,i just looked at the gov website . is this true ? unreal ! <url>,0,0
45_6,387013651950862336,40933275,shutting down amberalert system 4 political points ? administration now taking term ' low-down politics ' to new depths of depravity,13,2
45_7,387013842514890752,499857716,look it up ! ! ! !,0,0
45_8,387014282720067585,23245400,outrageous ! amberalertsystem shut down . only possible happy ending to this spitehouse move would be if went missing .,1,2
45_9,387015101464973312,1594187461,obama has kicked old people out of their homes now stops program to bring kids home . who did he say obamacare was for ? spitehouse,0,0
45_10,387017067960213504,1871780911,"sadly , i think you're right .",0,0
45_11,387017778164531200,378029485,. nice use of the spitehouse hashtag,0,2
45_12,387018984949698561,16890518,they''ve turned the white house into the spitehouse,10,3
45_13,387019053073981440,609595435,it scares me to think of the thug tactics obama will use to force americans to purchase obamacare . spitehouse,0,1
45_14,387019161404456960,534607633,spitehouse demorats luv it !,0,0
45_15,387022791557791744,33381229,"“ : as a former federal agent i find this story hard to believe , even for this white house . <url> spitehouse ” bo",0,0
45_16,387025359301926912,1429583095,“ : as a former federal agent i find this story hard to believe <url> spitehouse ” amberalert is shutdown,1,0
45_17,387030915894894592,41531198,awesome idea ! ! !,0,0
45_18,387034372937117696,110162490,". the pettiness , the pettiness .. <url>",0,0
45_19,387039439253291008,782688668,"worse part , these sites may not return . more amp ; more every day......wonder why ? delusional prez in our white house",0,0
45_20,387061507600568320,31605987,“ : once again...why are you surprised ? ? ? ...ppl this is obamass ' mo..he doesn't care about americans/america..wake up..hello ” 👀 👏 👏 💔,0,0
45_21,387077774600450048,189366606,"it is about priorities , <url> get it ? priorities .",0,0
45_22,387235221059301376,372572032,its back up now,0,0
46_0,387021726007042051,21888595,cruz stood 21 hours for freedom . obama won't stand for missing children . amberalert shutdown,110,22
46_1,387023405750312961,16411851,lol . obama isnt the one who shutdown the govt . cruz did . cognitivedissonance,0,0
46_2,387023808617398275,386331159,pos petty spitehouse rt cruz stood 21 hours for freedom . obama won't stand for missing children . amberalert shutdown,7,1
46_3,387032363248533504,756445699,' obama isnt the one who shutdown the govt ' ' we will not negotiate . ' -barack obama,0,0
46_4,387062732907753473,140897785,one is a sociopath ' : cruz stood 21 hours for freedom . obama won't stand for missing children . amberalert shutdown ”,0,0
46_5,387066958291550209,166751914,mt : stood 21 hours for freedom . o won't stand for missing children . amberalert shutdown,1,0
46_6,387088115619229696,15705623,"really ? you're fucking retarded . the site is down , not the entire amber alert program . fact check .",0,0
46_7,387117306066657280,317427314,doesn't it go both ways ?,0,0
47_0,387030572779847680,97994396,non-essential services shutdown ? can someone explain to me how <url> is essential while <url> is not ?,140,35
47_1,387030764573188097,21369637,my bud agrees : <url>,0,0
47_2,387031079590195200,1276024609,pssshhaaa-because saving a few cents is better than saving a child . how about no .,0,0
47_3,387031234569715713,21800491,only 17 % of the usg is actually shut down . but michelle obama's ' let's move ' site is up and running . almost other no fed site up .,0,1
47_4,387031618206302209,301272193,"neither has been updated since the shutdown . one just has a splash page letting us know . shutdown shouldn't happen , though .",0,0
47_5,387031668126543872,14600722,at least the service itself is still active - got an alert in my phone saturday night,0,1
47_6,387031673784659969,165118813,. this <url>,0,0
47_7,387032028753170432,1941749911,well of course ... this is part of the smoke and mirrors . what can we shut down that will piss off the most people ?,0,0
47_8,387032040094171136,36822111,"confused fueleconomy clearly states ' may not be updated ' in green text for same reason , though 2nd <url> went a little more extreme",0,0
47_9,387032347549241345,858386760,"yeah , pull the heart strings , wipe tears , and ask for votes . throw all the bums out ! ! ! ! pissed off and mad about it .",0,0
47_10,387032445779849216,13958282,"probably fuel economy site has a different funding source . car companies , perhaps ?",0,0
47_11,387032467972296704,372572032,or why michelle obamas ' let's move ' food nanny website is still up ?,0,0
47_12,387032644023640064,14891899,it probably depends on how the website maint contracts were set-up and where they're feds or contractors running them . ( ? ),0,0
47_13,387033084035465217,370414333,a missing child alert system sounds pretty fucking essential to me .,0,1
47_14,387033866440962050,1030891646,oil trumps life,0,0
47_15,387034783613980672,15573614,one has to do with money the other just has to human life . we all know what rules politics nowadays .,0,0
47_16,387036566171824130,71625602,it comes from the spitehouse,0,0
47_17,387036671494995969,1408853089,mt ' : non-essential shutdown ? can someone explain to me how <url> is essential while <url> isnt ? ”,11,3
47_18,387036877900877824,41836805,i have the same question about camp david staying open .,0,0
47_19,387036965339938817,1611912684,excellent question !,0,0
47_20,387037854846558209,199387685,waronchildren,0,0
47_21,387039101456637952,1164192290,seems priorities are really fucked up in dc .,0,0
47_22,387039691515891712,138276508,<url>,0,0
47_23,387043635557969920,117937359,"it all comes down to when funding was awarded . if the contract to run a site is already paid , it will keep running .",0,1
47_24,387045332229824512,413097868,i guess kidnapping is ok if the kidnappers do so in a fuel efficient manner . liberallogic,0,0
47_25,387050804093259777,1652247602,because republicans dont give a shit about kids once they are born .,0,0
47_26,387064681984045056,528118215,not to mention why it was essential for the military academies to play their football games.. .,0,0
47_27,387067896683196416,225437453,"i suppose we should simply let you decide what's essential and what's not ? fuck you , dude .",0,0
47_28,387075484011360256,188665202,my website costs more or takes more time to shut down rather than just let it stay up !,0,0
47_29,387107052671082496,115287376,because websites don ’ t just run on their own . someone has to be back behind the curtain or it just shuts off right ?,0,1
47_30,387115017402716160,14608260,they do have bandwidth amp ; electricity costs . plus many gov sites run on aws cloud at ho<url>y rates .,0,0
47_31,387194408908505090,1131852632,what about his golf course that we pay for shouldn't our white house close too ? lead by example stranger !,1,1
48_0,387031585834278912,30694631,obama has shut down amber alert website to find missing children but still has fuel economy website up <url>,106,13
48_1,387032761019547648,267366527,that way you know how much fuel you're using while searching futilely for missing children .,0,0
48_2,387033833100414976,172464279,what an ass . i hope all people see him as the heartless cold person . hurting children for personal gain ! ! !,0,1
48_3,387043632710443008,194792466,"' due to the current lapse of federal funding , the <url> ( cont ) <url>",0,0
48_4,387090755639967746,1913398494,its high time the people shut down the whitehouse and evict them !,0,0
49_0,387041762331471872,58510019,obama keeps michelle's <url> site running despite the shutdown but <url> is shutdown because ? spitehouse,104,15
49_1,387042077323702272,1334108503,"well , we must have priorities don't ya know ( roll eyes )",0,0
49_2,387042732486561792,18060177,everybody retweet !,0,0
49_3,387043667984519168,473015654,"her web site is open . but , the amber alert web site is closed because of shut down . what is wrong with these people ?",0,0
49_4,387056471667519488,984013596,wh worried about kids exercising amp ; eating well during kidnapping ordeals . getting them home safely...not so much spitehouse,2,4
49_5,387071346653417473,54068167,obama's fake war on women doesn't compare to his real war on kids ! ! let's trend obamawaronkids ! !,0,0
49_6,387132803122360320,17845170,"so , better a dead child than a fat one ? amberalert",0,0
49_7,387298117185331200,906406458,"what's more important , pushing michelle obama's agenda or saving a child's life ? oh , harryreidsshutdown already answered that ?",0,0
50_0,387050178932654080,17971747,"obama has taken down amber alert website during shutdown , but michelle's let's move site is still up . at least missing kids won't be thirsty",96,25
50_1,387051057488330752,225038645,"when your president is all about me , what do you expect ?",0,0
50_2,387051065239035904,787092025,it's all about rule 1....ratings and revenue .,0,0
50_3,387051926245761024,631310817,president betamale will take on congress but not his wife .,1,3
50_4,387051946336854016,364261105,"but as my daughter says , ' she does not give enough food at school , she starves us mom ' : )",0,0
50_5,387052137512833025,1863134390,i'd rate a decomposing dog turd higher .,0,0
50_6,387053641183424512,1093266444,they both need to go .,0,0
50_7,387053738881335296,501495428,"quit lying,you'll never get to be billo's butt boy by not being convincing when you lie .",0,0
50_8,387056566194544640,371492610,it's pretty sad when they play games with the amber alert . i suppose they will put up a new site to inform us it's down .,0,0
50_9,387068279841239040,898628568,ouch ! i think you'll hit home on that one .,0,0
50_10,387086631314141184,26156936,good night...whats next...obama ends the nfl season...or he stops plate tectonics ?,0,0
51_0,387220814531395584,14173315,"amber alert website , which shows critical missing children bulletins , is offline due to government shutdown <url>",247,12
51_1,387221279918419968,216534004,yet michelle obamas let's move website is still up in running .,5,1
51_2,387221421945937920,386398136,<url>,0,0
51_3,387221517089914880,64762814,<url>,1,0
51_4,387221768231854081,1926815174,nice,0,0
51_5,387221986222817280,587433629,"who ordered it shutdown yet allows lets move to stay up ? this is the sort of digging you should be doing , but , of course , won't .",0,0
51_6,387222123196198912,1539063318,"don't know who is telling the truth . you say it is , whitehouse says it's run by state .",0,0
51_7,387222210861363201,623219998,need to shutdown the extras that the whitehouse get to enjoy and let us find our kids..why does everything hurt the working man ?,0,0
51_8,387222368550002688,1865009706,stupid,0,0
51_9,387222300493217792,26421626,to the partisan idiots who are comparing flotus let's move ... believe anything . no the amber alert system is not down .,1,0
51_10,387222811791482882,935018288,"wrong , its offline because obama is having a tantrum amp ; wants to hurt usa . flotus let's move site still up and running .",0,0
51_11,387222871434469376,23409558,<url> doj says amber alert is not down.. .,0,0
51_12,387223297781268480,701094366,"shutdown is hate from obama : amber alert website shut down , michelle's ' let's move ' stays up",0,0
51_13,387223460381851649,22707692,site is only info site . program is still up amp ; running . fix your posting on it .,0,0
51_14,387223672114515970,20341653,why is national news not reporting how stupid this is ? websites require zero oversite to just sit there .,0,0
51_15,387223899450388480,711040945,that's just not right : (,0,0
51_16,387224036235034625,24568985,"obama's golf course is essential ? lets move essential ? missing children , dems don't give a damn ! spitehouse democratshutdown",1,0
51_17,387224191256510464,406654833,and congress still gets paid .,0,0
51_18,387224209023565824,27679646,wow,0,0
51_19,387225829593214976,27945899,oh my god who will save the children ? ? ! ! ! ! ! ! ' : amber alert website...is offline due to government shutdown <url> ”,0,0
51_20,387225855446876160,796493114,"way to miss the mark ! the amber alert system isn't down , fools . the info page is . shutdownthegop anyway to end this nonsense .",0,0
51_21,387225966084648960,151669627,": amber alert website , which shows critical missing children bulletins , is offline due to government shutdown <url>",0,0
51_22,387226413759492097,41010575,"“ : amber alert website , offline due to government shutdown <url> ( us politicians only pretend to care smh )",0,0
51_23,387226964185980928,31865528,this adminsitration amp ; congress give new meaning to ' cluster f ' pathetic bunch of career politicians amp ; snake oil salesmen,0,0
51_24,387227028749299712,440267624,"“ : amber alert website , which shows critical missing children bulletins , is offline due to government shutdown ' are you kidding me ? ?",0,0
51_25,387228809516175361,1891405866,"amberalert website is offline due to republican shutdown ... if your child is kidnapped , blame cruz <url> via",0,0
51_26,387229036960694272,785930216,"we , the people , our victims of a very weak legal system designed to allow a playground for political extremism and obstruction .",0,0
51_27,387229045412622336,15011455,no the federal website is down . amber alerts are issued by state amp ; local authorities doj says two alerts went out over the weekend,0,0
51_28,387230473530789889,22095749,the spitehouse shuts down amber alert website while keeping open michelle obama ’ s let ’ s move website . <url>,0,0
51_29,387235135138975744,304361964,very sad ! ! !,0,0
51_30,387235747897425920,212636771,um.....no it isn't . i can access it just fine . great journalism .,0,0
51_31,387262652512485376,298198699,local first responders are still getting amber alert info but not public .,0,0
51_32,387269337469313025,27758330,sure sounds like most of comments to your story pin this on obama . when will you start telling america the truth ?,0,0
51_33,387337035410706432,40378366,that's dishonest reporting . it's a local service run on fed $ $ $ . never as shut down . don't be patsies to fools .,0,0
51_34,387353438662586368,467808330,why ru not covering the fact that obama is refusing cancer treatments 4 children,0,0
51_35,387371426896158720,32394756,but ma micheles let's move is rollin merrily along... .,0,0
51_36,387389582372659200,574846561,"“ : amber alert website , which shows critical missing children bulletins , is offline due to government shutdown notproud",0,0
51_37,387564340704202752,823983870,"“ : amber alert website , which shows missing children bulletins , is offline due to government shutdown <url> ”",0,0
52_0,387233034350514176,301108020,"if amber alert really had to shutdown b/c of lack of funds , as obama said , why did it go back up today after bad pr ? governmentshutdown",102,18
52_1,387233971974594560,934537075,spitehouse got busted,0,0
52_2,387236388472909824,505010328,undoubtedly some low level staffers in cincy did it !,0,0
52_3,387239875461652480,54628695,"he's a sociopathic liar . start there , then everything his admin/hijacked party does falls into place . hackneyed mirrored smoke !",0,1
52_4,387277990477824001,1618216136,"in a word , optics .",0,1
52_5,387294440663953408,1901039672,dipped into his ' shame on me ' slush fund . hear it's overflowing these days .,0,0
52_6,387341285507354624,22289130,None,0,0
53_0,387236601450864641,1059240924,white house shutdown <url> but are posting alerts on him getting a sandwich . <url>,148,26
53_1,387238108980199424,1689087260,"this is the dem party , vindictive , and tyrannical , good communists !",0,0
53_2,387253858658832384,415196079,"let's start with truth : it's a gopshutdown you sir , represent an unconstitutional disingenuousness . <url>",5,3
53_3,387276638318510080,589085530,. i'm not sure what you're trying to say about sandwiches .,0,0
53_4,387304011805622272,1938484182,priorities....or something spitehouse,3,0
53_5,387310732192137216,321099097,"the site is open , please as an elected representive be honest with your tweets",0,0
53_6,387340465952919553,1069636147,"what the hell is obama smiling about ? not a care in the world , must ve nice .",0,0
53_7,387368821553508352,1696880310,the site is back up .,0,0
53_8,387637228387573760,1230295188,"that's some bad shit , moochele will kick my ass if she knows i eat that greasy stuff oops tcot nobama",0,0
53_9,387642710582366208,58932601,“ : white house shutdown <url> but are posting alerts on him getting a sandwich . absurdity in motion !,0,0
54_0,387237225286479872,1059240924,"obama administration shuts down amber alert site , blames ' confusion . ' don't worry . they're still in charge of your health care .",257,46
54_1,387237482439671808,5799722,<url> is up as is <url>,0,0
54_2,387237508146139136,75934946,"actually , private insurance comapnies are still in charge of your healthcare . singlepayer",3,1
54_3,387240434356871168,23566487,"gop shut down government , blame everyone else . don't worry . still collects his paycheck . andstillshrugsoffanyresponsibility",0,0
54_4,387244282999869441,268792491,"no , private insurance is still the norm . but what would a guy getting his insurance through the fed gov't know about that ?",0,0
54_5,387246557210218497,930962220,oops . confusion . how about when in doubt declare it essential ?,0,0
54_6,387251419431964672,21619958,your shut down will cost taxpayers more than you will get in any concession from dems . gopterrorists,1,1
54_7,387255486158217216,703690071,epic fail,0,0
54_8,387257772460363776,611214518,"from wht i know , 5 top ins.co . hve paydy w/aca-only way 2 pass ocare , it's y singlepayer didn't go thru",0,0
54_9,387258385264951296,1043634536,this admin has been in a state of concealed confusion since january 2009 . it's time to take out the trash .,0,0
54_10,387259252802203648,816007820,hilarious and scary as hell ! thanks for tweeting . spitehouse,0,0
54_11,387261999341518848,178527524,which is why it's so essential to makedclisten !,0,0
54_12,387262168711712768,1691420486,and they want to run nationalized health care.. .,0,1
54_13,387269736503209984,1579456562,what difference does it make ?,0,0
54_14,387275774178250753,500109617,obarrykare ' confusion ' may also empty yur bank account oops ! try to get it back n they'll tax u on tht too !,0,0
54_15,387278894367113216,27563757,who cares if little children are abducted or injured or even killed ! ? shutting down amberalert will show them !,0,0
54_16,387281274236588032,76064434,at least they didn't shut down the government like you did,0,0
54_17,387290313431474176,14242376,they didn ’ t shut it down . they slapped up a new web page and tweaked their .htaccess file .,0,0
54_18,387301317099524096,21572910,are they that confused ?,0,0
54_19,387310362925596672,17549739,"actually , they did not shut down the amber alert site .",0,0
54_20,387362687765602304,17730796,he did it for ' the children',0,0
54_21,387365054410395648,618541222,once they get single payer they can shut down hospitals when the people object to taxes . great bargaining chip .,0,0
54_22,458059354109800448,721424930,' : <url> ' i sued daniel sadek on $ 40k work he didn't pay in 2004 . glad i proved he's a douchebag,0,0
55_0,387281927427727360,249219716,never thought i ’ d see the day when obama would play politics with kids . <url> pjnet <url>,325,55
55_1,387283079229759489,326412173,you're a moron .,0,0
55_2,387283407757004800,392159449,"liar , liar , pants on fire ! not only do you mislead , you are an idiot ! ! ! you are helping to loose the house and elect hillary",0,0
55_3,387283536845082624,16156569,i must know the average iq of people that vote for you amp ; believe your lies crazytrain buthesingsthegospel teapartyshutdown,0,0
55_4,387283581749317633,531636104,playing a little fast and loose with the facts now are we ? pass a clean cr . this is on you .,0,0
55_5,387283849530441729,34430171,politics aren't a game for you to play . quit acting like a child and start being a responsible adult . ps . end the shutdown,0,0
55_6,387284134684413952,348283415,they can't define when life begins amp ; obama god blesses planned parenthood yet denied god 3 times !,1,0
55_7,387284724110344192,239336698,really ? ? it's been one of his favorite tactics .,0,0
55_8,387285192224014336,545048641,i would not put anything by obama ! surprised he's not put is under martial law yet ! or in a converted camps,0,0
55_9,387285309974536192,1176615978,has nothing to do with it . stop blaming potus for congressional responsibilities !,0,0
55_10,387286778433896448,469638342,"is a muslim extremist , when r u in dc going to wise up ? ? ?",0,0
55_11,387287390529654785,281048614,"that's all liberal democrats do , play politics ! they don't give a damn about the american people ! americainruins",0,0
55_12,387287799612715008,92905075,"if you never thought he would , you weren't paying attention . politics roft tcot",0,0
55_13,387289067714392065,432486797,-potus/hr/dems will use any means possible/necessary/needed-they use children as props = why not pawns ? _,0,0
55_14,387292871876825088,1879980750,these guys need to go back to chicago . they are ruining my america,1,0
55_15,387293208507449345,16513258,lolololololol . sarcasm ?,0,0
55_16,387295151682768896,1113008846,he's a scumbag traitor from the beginning but nobody would listen ! lie after lie and now hoards of power !,0,0
55_17,387296556430270464,18102514,i think it was accurately foreshadowed during the ' 08 ' mmm mmm mmm barack hussein obama ' kid brainwashing days,0,0
55_18,387296656573878272,343042963,you must have missed gun control and obamacare,0,0
55_19,387297747537125376,15723099,"really ? i just know that you said this in a very ' tongue in cheek ' manner . ' for the children ' , right ?",0,0
55_20,387297914147454976,367632903,. $ $ well spent lol <url>,0,0
55_21,387298166971723776,1596552614,really ? <url>,0,0
55_22,387299832987021313,199387685,waronchildren,0,0
55_23,387300625274249216,758528190,because democrats always like fucking little children . it's what pedophiles do .,0,0
55_24,387301524184915969,520948400,really ? ! i thought we all saw that miles away,0,0
55_25,387303259553398784,599791991,i guess you don't remember when he paraded them out after sandyhook then ... falseflag liberty ronpaul,1,0
55_26,387307974001049600,257366448,wrong someone is there now working the amber alert system,0,0
55_27,387315852854300672,364509829,new obamacare child carrier : <url>,5,3
55_28,387319506991083520,172037475,"and you are not ! asshole ! ! ignorant asshole , sorry i know that's insulting to assholes , you amoral racist ignorant fuck",0,0
55_29,387323467013443584,1311152898,then you don't know tyrants-nothing is beneath them amp ; use brownshirt thugs to enforce makedclisten dearcongress,0,0
55_30,387324010247114752,576642618,oh please ! o has used children for political pawns his whole career !,0,0
55_31,387324051607150592,342931335,i will say this just once ........ . moosechelle has bigger balls than her girly-boy obama !,0,0
55_32,387324283737088000,598582552,huh ? you've been in dc how long and didn't believe he'd play politics using children ? ha ha ha ha.....good one .,1,1
55_33,387324587207192576,17549739,"congressman , the amber alert system was not shut down .",0,0
55_34,387327278155194368,1661481450,never thought you'd see barack obama ' play politics with kids ' ... how about during obama's post-newtown speech ?,0,0
55_35,387330456523243520,562349265,"he could care less about a kid,,",0,0
55_36,387340905398534144,891939067,obama will do anything it takes to get his own childish way .,0,0
55_37,387341019206807552,372338018,"time to trim the fat , after all .",0,0
55_38,387341176962940928,546964632,"in reality , he's been doing that since he ran for potus remember ' barack hussein obama...mm , mmm , mmm ' ?",0,0
55_39,387343282432651265,172894461,. are you serious ? ! ? he does it all the time with guncontrol,0,0
55_40,387343311893061632,621190517,this type of behavior is exactly what most of us tea party conservatives knew he would do . no surprise .,2,0
55_41,387348011983978496,105911241,never thought i'd see the day when policies were rejected on the basis of the race of their author,0,0
55_42,387348265986834432,1380817154,"you shut down amber alert , not him...fraud !",0,0
55_43,387348437152169984,1063790546,seriously ? ! obama constantly uses children as political props .,0,0
55_44,387355486208950272,22289130,i don't put anything past anyone afflicted with alinskyitis .,0,1
55_45,387355674868318209,833990756,really ? i have always thought everything was fair game for when it comes to winning . amber alert just the most vile !,1,0
55_46,387360835317665792,26775504,"neither did we : <url> please let your friend know , <url> website is still up and running .",0,0
55_47,387361587889045504,157336687,"why not ? obama is a petty , mean-spirited , commie pig .",0,0
55_48,387362264439087104,456337949,they got back up and running after everyone found out about it being shut down ! soros funds politofact,0,0
55_49,387365007060525056,952623056,"seriously ? the leftist movement has been doing 4 ever ! guns , schools , environment , food , this , that , on amp ; on",0,0
55_50,387375641777025024,1945462418,bullshit check your facts . shows you're as disconnected on this as on the rest of the shutdown votedemocrat,0,0
55_51,387375697473179648,632961346,"hypocrisy , thy name is stephen fincher . pass a clean cr , and then negotiate aca/debt separately .",0,0
55_52,387376982247616512,389188265,he does it all the time .,0,0
55_53,387378972696133632,53999460,progs/marxists will always exploit their followers if it advances their agenda . re : never thought i ’ d see .. .,0,0
55_54,387382849852014593,1618216136,let us not forget white house ( aka spitehouse ) tours .,0,0
55_55,387390542050381826,1536820238,gopleadershipfails do your job - end the shutdown now ! boehner/cantor = failure gop = failure -,0,0
55_56,387391645567557632,1600088660,you must have missed the photo ops with all the kids the last five years ?,0,0
55_57,387393859434471425,250132805,"it was,in fact,shut down,as your link notes . it was brought back up.i doubt it was individually targeted .",0,0
55_58,387395416481742848,807604742,spitehouse never a doubt - any thing ! ! !,1,0
55_59,387404861614358528,159478788,then u sir are out of touch with obama's agenda . time to wake up and smell the coffee beford your wife wears a burqa .,1,0
55_60,387407011878797312,272497924,"according to liberals , conservatives blew into a tizzy over a purely educational website . my guess is they never had kids .",0,0
55_61,387411319759986688,1728405805,oh c'mon . yes you did . you know this guy .,0,0
55_62,387540319580856320,308791726,"then you haven't been paying attention , dems been using kids as long as i can remember !",0,0
55_63,387541402751479810,590509696,what does anyone expect from a lower then crap inexcusable human,0,0
55_64,387594615068819456,1431324780,we dont need amber alert shutdown 2 know obama plays politics with kids sandyhook nih dreamact trayvonmartin,0,0
55_65,387617813155696640,1531932516,really ? you kidding me ?,0,0
55_66,387910373417840641,464682020,school choice ? ? it's been going on for his entire presidency . debt ? ? it's child abuse .,0,0
55_67,399165198671831041,19865950,"--nope , can't be wouldn't be allowed to have a cross , implies christianity.. .",1,0
55_68,399259012425736192,782688668,didn't understand the ' cross ' either unless it's diff meaning . wanted 2 keep pic . bc so diff ..... how are you hope all is well,1,0
56_0,387353560356118528,8953122,a claim that obama used the shutdown to scuttle the amber alert system reveals an ignorance about amber alerts . <url>,172,22
56_1,387354332556840960,28246428,just got asked to ' inform ' someone about this - since he/she can't be bothered to inform self . <url>,0,0
56_2,387354422885773312,16156569,“ : claim obama used shutdown to scuttle amberalerts reveals ignorance abt amberalerts <url> ” 👀,0,0
56_3,387355114542858240,19075702,"perhaps , but a smart administration wouldn't have put that notice on the site . i have no sympathy .",0,0
56_4,387355206863699968,22513016,that's not the claim . the claim is that obama is trying to scare people by appearing to shut down sites .,0,1
56_5,387355817827004416,310586465,rino ! ! ! ! rt a claim that obama used the shutdown to scuttle the amber alert system reveals an ignorance about amber alerts .,0,0
56_6,387356980232208384,1365938886,thebn what was he doing when he shut it down ?,0,0
56_7,387358118125924352,13133312,i'm really sick and tired of seeing more of this fake news finding traction ; how stupid are these readers ?,0,0
56_8,387361306707521536,70035742,why care at all ? ? maybe the little scamps wandered off to look for some food since their snap was cut . just a guess .,0,0
56_9,387370762723540992,38260652,you retweeted ignorance today . ' amber alert ... ' false,0,0
56_10,387446947079921664,711619902,no it doesn't it shows how ignorant ppl are for believing stupid s % t shutdown,0,0
56_11,387465777248759808,243428066,i'm willing to bet there's a high probability that the people who believe this might also believe obama is kenyan,0,0
56_12,387573766093811712,100987374,these lies about the gopshutdown are not isolated.they're part of rnc strategy of distraction <url>,3,0
57_0,407158558158254081,40076725,paul walker's friends and castmates poured out their hearts overnight <url> rippaulwalker,567,535
57_1,407159250004094976,28054561,"haven needed an angel to watch over us ,rip paul walker you were a great human soul",46,58
57_2,407160018257973249,68546235,that is so sad : ( damn speed has taken to many friends. .,0,0
57_3,407160209157537792,244550259,that's awful . omg,0,0
57_4,407161326595616768,1539287028,rt byebye !,0,0
57_5,407161778125012992,20088541,so awful to wake up to this news .,0,0
57_6,407161862623887360,265168795,"heaven gained an angel , he was one of those humble and great actors . paullegendwalker",0,0
57_7,407163219896066048,1720137404,he didn't die from drugs . he didn't die from drinking . he died on his way to a charity event . he died as hero . paulwalker,0,0
57_8,407164371345760257,2225099413,. r.i.p . : (,0,0
57_9,407164937103216641,2202466473,i still can't believe it's true .,0,0
57_10,407166249597407232,1703561227,god bless him,0,0
